,VCF0004,VCF0901a,VCF0204,VCF0206,VCF0207,VCF0209,VCF0210,VCF0211,VCF0212,VCF0213,VCF0217,VCF0218,VCF0219,VCF0220,VCF0223,VCF0224,VCF0227,VCF0228,VCF0231,VCF0232,VCF0233,VCF0234,VCF0253,VCF0290,VCF0291,VCF0310,VCF0346,VCF0347,VCF0348,VCF0349,VCF0358,VCF0359,VCF0360,VCF0361,VCF0370,VCF0371,VCF0372,VCF0373,VCF0374,VCF0380,VCF0386,VCF0392,VCF0450,VCF0451,VCF0475,VCF0481,VCF0487,VCF0493,VCF0501,VCF0502,VCF0502a,VCF0503,VCF0504,VCF0604,VCF0605,VCF0606,VCF0609,VCF0613,VCF0614,VCF0624,VCF0648,VCF0649,VCF0656,VCF0702,VCF0703,VCF0704,VCF0704a,VCF0705,VCF0706,VCF0707,VCF0708,VCF0709,VCF0710,VCF0713,VCF0714,VCF0724,VCF0801,VCF0803,VCF0804,VCF0806,VCF0809,VCF0823,VCF0824,VCF0830,VCF0838,VCF0839,VCF0843,VCF0846,VCF0847,VCF0849,VCF0850,VCF0851,VCF0852,VCF0853,VCF0854,VCF0867,VCF0867a,VCF0870,VCF0871,VCF0872,VCF0876,VCF0876a,VCF0877,VCF0877a,VCF0878,VCF0879,VCF0879a,VCF0880,VCF0880a,VCF0881,VCF0886,VCF0887,VCF0888,VCF0890,VCF0894,VCF9005,VCF9009,VCF9013,VCF9014,VCF9015,VCF9016,VCF9017,VCF9018,VCF9021,VCF9022,VCF9023,VCF9030,VCF9030a,VCF9030b,VCF9030c,VCF9031,VCF9037,VCF9039,VCF9040,VCF9041,VCF9042,VCF9045,VCF9047,VCF9048,VCF9049,VCF9081,VCF9084,VCF9085,VCF9086,VCF9087,VCF9088,VCF9089,VCF9092,VCF9093,VCF9094,VCF9095,VCF9096,VCF9122,VCF9131,VCF9132,VCF9133
137,2008.0,18.0,68.6363636364,75.8727272727,77.6363636364,59.4363636364,67.1454545455,64.4909090909,69.4,84.3636363636,68.0545454545,65.7636363636,79.5636363636,64.8909090909,79.7818181818,42.0545454545,69.7818181818,55.8909090909,51.1636363636,52.6727272727,44.4545454545,70.3818181818,68.4181818182,55.2727272727,130.6,1.56363636364,1.14545454545,1.38181818182,1.69090909091,1.65454545455,1.76363636364,1.76363636364,1.38181818182,1.49090909091,1.70909090909,1.78181818182,1.72727272727,1.67272727273,2.23636363636,3.10909090909,3.69090909091,2.65454545455,2.18181818182,3.78181818182,2.65454545455,3.69090909091,3.74545454545,2.30909090909,1.56363636364,2.43636363636,2.07272727273,3.92727272727,4.96363636364,0.945454545455,1.54545454545,1.18181818182,0.618181818182,0.563636363636,0.490909090909,2.01818181818,591.690909091,165.345454545,129.781818182,1.45454545455,2.09090909091,0.672727272727,0.672727272727,0.672727272727,3.09090909091,0.727272727273,0.0,1.0,0.0,2.14545454545,1.67272727273,0.709090909091,56.8,6.29090909091,5.03636363636,2.05454545455,2.2,1.70909090909,2.4,5.81818181818,1.21818181818,2.92727272727,2.47272727273,1.27272727273,2.89090909091,3.63636363636,1.94545454545,2.96363636364,3.8,2.65454545455,3.18181818182,5.03636363636,4.85454545455,4.81818181818,4.52727272727,6.34545454545,2.41818181818,2.43636363636,2.21818181818,2.34545454545,3.6,4.4,4.58181818182,2.30909090909,3.41818181818,2.14545454545,1.34545454545,1.47272727273,1.25454545455,1.30909090909,1.98181818182,62.7454545455,4.58181818182,2.38181818182,3.94545454545,3.03636363636,4.14545454545,3.38181818182,2.78181818182,4.05454545455,1.85454545455,1.8,4.69090909091,2.43636363636,2.45454545455,2.8,4.78181818182,5.52727272727,3.87272727273,2.85454545455,3.03636363636,4.14545454545,1.47272727273,1.38181818182,1.70909090909,1.41818181818,6.52727272727,4.03636363636,6.14545454545,7.2,6.32727272727,3.98181818182,7.56363636364,5.27272727273,7.18181818182,6.21818181818,7.34545454545,4.81818181818,1.69090909091,2.43636363636,2.10909090909,2.49090909091
138,2008.0,20.0,67.1071428571,63.7857142857,69.5,57.1428571429,57.25,55.7142857143,60.2142857143,76.9285714286,64.5,55.75,75.3928571429,55.6071428571,66.4642857143,50.4285714286,65.7857142857,54.1071428571,49.4642857143,53.3571428571,42.1071428571,64.6071428571,55.0714285714,53.2142857143,52.7857142857,1.17857142857,1.53571428571,1.71428571429,2.03571428571,1.60714285714,1.75,1.64285714286,1.64285714286,1.71428571429,1.75,1.82142857143,1.46428571429,1.67857142857,3.25,2.85714285714,3.53571428571,2.82142857143,2.0,3.0,3.42857142857,3.14285714286,3.42857142857,2.85714285714,1.67857142857,2.89285714286,2.32142857143,3.78571428571,5.5,1.10714285714,1.07142857143,1.07142857143,0.821428571429,0.857142857143,0.75,2.10714285714,520.035714286,167.75,127.392857143,1.46428571429,2.10714285714,0.857142857143,0.857142857143,0.857142857143,3.35714285714,0.928571428571,0.785714285714,1.5,1.35714285714,2.39285714286,2.03571428571,1.0,56.5714285714,6.46428571429,5.14285714286,2.32142857143,2.46428571429,1.75,2.75,5.85714285714,1.71428571429,2.17857142857,2.78571428571,1.46428571429,2.92857142857,3.85714285714,1.78571428571,2.82142857143,4.42857142857,2.42857142857,3.21428571429,5.10714285714,4.92857142857,4.64285714286,4.35714285714,6.92857142857,2.64285714286,2.71428571429,2.53571428571,2.57142857143,3.42857142857,4.17857142857,4.35714285714,2.53571428571,3.60714285714,2.10714285714,1.57142857143,1.92857142857,1.25,1.5,2.0,60.3214285714,3.5,2.57142857143,3.28571428571,3.67857142857,4.07142857143,3.5,3.42857142857,3.85714285714,2.07142857143,2.46428571429,5.25,3.28571428571,3.35714285714,3.39285714286,5.10714285714,5.46428571429,4.03571428571,2.89285714286,3.32142857143,4.28571428571,2.0,1.57142857143,1.96428571429,1.46428571429,6.35714285714,4.25,6.07142857143,7.14285714286,5.96428571429,4.28571428571,7.14285714286,5.42857142857,6.96428571429,6.21428571429,6.96428571429,5.17857142857,1.75,2.46428571429,2.17857142857,2.60714285714
139,2008.0,22.0,77.6626506024,81.1927710843,82.4096385542,66.7710843373,70.1084337349,62.1325301205,70.3253012048,87.6746987952,67.9277108434,70.313253012,80.4096385542,63.156626506,81.9036144578,46.3614457831,66.7228915663,68.7951807229,65.9277108434,45.3734939759,45.9277108434,77.1807228916,67.8915662651,58.5903614458,85.0722891566,0.975903614458,1.56626506024,1.66265060241,1.8313253012,1.69879518072,1.98795180723,1.85542168675,1.42168674699,1.43373493976,1.84337349398,1.86746987952,1.79518072289,1.65060240964,2.59036144578,4.42168674699,4.21686746988,3.57831325301,2.0,3.46987951807,2.34939759036,3.93975903614,3.92771084337,3.26506024096,1.51807228916,2.71084337349,1.98795180723,4.46987951807,4.42168674699,1.10843373494,1.21686746988,1.1686746988,0.795180722892,0.722891566265,0.686746987952,2.03614457831,521.180722892,165.554216867,132.975903614,1.56626506024,2.30120481928,0.819277108434,0.819277108434,0.855421686747,2.38554216867,0.710843373494,0.771084337349,0.987951807229,1.04819277108,1.95180722892,1.90361445783,0.855421686747,58.3975903614,6.50602409639,5.46987951807,1.9156626506,1.95180722892,1.74698795181,2.63855421687,5.30120481928,1.13253012048,3.22891566265,2.55421686747,1.19277108434,2.71084337349,3.79518072289,1.36144578313,2.86746987952,3.18072289157,2.40963855422,3.13253012048,4.06024096386,3.95180722892,4.46987951807,4.24096385542,5.87951807229,2.81927710843,2.8313253012,2.27710843373,2.36144578313,3.78313253012,4.5421686747,4.72289156627,1.93975903614,2.97590361446,1.8313253012,1.40963855422,1.48192771084,1.22891566265,1.27710843373,2.0843373494,72.3855421687,4.21686746988,2.22891566265,3.48192771084,3.01204819277,3.92771084337,3.25301204819,2.66265060241,3.79518072289,1.74698795181,1.59036144578,5.69879518072,2.48192771084,2.50602409639,2.67469879518,4.3734939759,4.93975903614,3.71084337349,2.69879518072,3.13253012048,3.84337349398,2.01204819277,1.4578313253,1.71084337349,1.21686746988,6.85542168675,3.66265060241,6.34939759036,7.14457831325,6.1686746988,4.24096385542,7.19277108434,5.07228915663,7.27710843373,6.53012048193,6.9156626506,4.40963855422,1.8313253012,2.5421686747,2.26506024096,2.46987951807
140,2008.0,25.0,74.0909090909,74.2272727273,71.7272727273,62.2272727273,61.7727272727,65.5,62.8181818182,78.1363636364,69.1818181818,55.5,76.1818181818,68.3636363636,70.0,45.1818181818,72.8636363636,63.3181818182,58.1363636364,66.5909090909,50.8636363636,55.9545454545,63.5,50.5,55.3181818182,1.5,1.22727272727,1.31818181818,1.63636363636,1.59090909091,1.63636363636,1.59090909091,1.36363636364,1.36363636364,1.59090909091,1.54545454545,1.77272727273,1.36363636364,1.72727272727,2.27272727273,2.27272727273,1.72727272727,1.86363636364,3.40909090909,2.59090909091,2.63636363636,2.81818181818,2.27272727273,1.5,2.59090909091,2.04545454545,2.54545454545,5.59090909091,0.727272727273,1.27272727273,1.22727272727,0.318181818182,0.363636363636,0.454545454545,1.90909090909,779.909090909,188.5,162.681818182,1.59090909091,2.40909090909,0.909090909091,0.909090909091,0.909090909091,1.86363636364,0.818181818182,0.772727272727,1.18181818182,1.13636363636,1.31818181818,1.90909090909,0.545454545455,54.4090909091,5.0,3.59090909091,1.36363636364,1.72727272727,2.04545454545,1.04545454545,5.09090909091,0.954545454545,1.63636363636,1.63636363636,1.40909090909,3.31818181818,3.04545454545,2.45454545455,4.13636363636,3.54545454545,3.77272727273,3.68181818182,5.22727272727,5.09090909091,4.36363636364,4.31818181818,5.90909090909,2.36363636364,2.36363636364,2.36363636364,2.36363636364,2.90909090909,4.31818181818,4.36363636364,2.40909090909,3.59090909091,1.77272727273,1.68181818182,1.68181818182,1.54545454545,1.5,2.09090909091,66.1818181818,4.27272727273,2.95454545455,4.09090909091,3.86363636364,4.63636363636,3.86363636364,3.13636363636,3.18181818182,2.86363636364,1.40909090909,5.72727272727,2.68181818182,2.68181818182,2.90909090909,5.36363636364,4.81818181818,3.54545454545,3.77272727273,3.72727272727,3.63636363636,1.63636363636,1.40909090909,1.36363636364,1.22727272727,6.72727272727,3.59090909091,6.63636363636,7.86363636364,7.22727272727,2.40909090909,7.95454545455,5.40909090909,7.77272727273,7.13636363636,7.86363636364,5.40909090909,1.81818181818,2.54545454545,2.63636363636,2.5
141,2008.0,26.0,74.2456140351,80.9210526316,80.9210526316,63.3421052632,73.3421052632,70.3684210526,68.8070175439,82.7192982456,74.9561403509,74.201754386,79.4824561404,69.8947368421,79.3684210526,32.9210526316,74.5701754386,64.7631578947,58.4912280702,57.4385964912,49.5438596491,75.1666666667,69.5350877193,53.8070175439,87.5175438596,1.16666666667,1.24561403509,1.43859649123,1.81578947368,1.81578947368,1.91228070175,1.90350877193,1.21929824561,1.42105263158,1.47368421053,1.62280701754,1.74561403509,1.87719298246,2.41228070175,3.99122807018,4.41228070175,2.81578947368,2.0701754386,3.82456140351,1.83333333333,4.21929824561,4.49122807018,2.14912280702,1.71929824561,2.82456140351,2.29824561404,4.4298245614,5.23684210526,0.973684210526,1.25438596491,1.15789473684,0.789473684211,0.719298245614,0.614035087719,2.18421052632,543.333333333,188.035087719,143.701754386,1.64912280702,2.5,0.824561403509,0.824561403509,0.877192982456,1.63157894737,0.710526315789,0.719298245614,0.815789473684,0.80701754386,1.38596491228,1.85087719298,0.815789473684,54.6403508772,6.44736842105,5.41228070175,2.13157894737,2.31578947368,1.9298245614,2.35087719298,4.94736842105,1.27192982456,2.94736842105,2.93859649123,1.30701754386,3.16666666667,3.28947368421,1.55263157895,2.80701754386,3.27192982456,2.65789473684,3.00877192982,4.37719298246,4.19298245614,4.80701754386,4.64912280702,6.12280701754,2.67543859649,2.64035087719,2.04385964912,2.22807017544,3.15789473684,4.47368421053,4.72807017544,2.33333333333,3.44736842105,2.24561403509,1.35964912281,1.47368421053,1.24561403509,1.15789473684,2.00877192982,66.8596491228,4.71052631579,2.22807017544,4.16666666667,2.97368421053,4.17543859649,3.65789473684,2.67543859649,3.80701754386,2.26315789474,1.31578947368,5.09649122807,2.4649122807,2.52631578947,2.71929824561,4.9298245614,3.64912280702,3.4298245614,3.05263157895,3.49122807018,3.56140350877,2.0701754386,1.43859649123,1.57894736842,1.23684210526,6.68421052632,3.71929824561,6.35087719298,7.28070175439,6.32456140351,4.21929824561,7.45614035088,5.81578947368,7.4298245614,6.63157894737,7.50877192982,5.09649122807,1.59649122807,2.71929824561,2.30701754386,2.60526315789
142,2008.0,27.0,71.08,68.96,73.4,51.08,59.32,59.48,54.64,70.96,70.96,55.72,81.96,55.44,73.72,40.28,68.48,54.44,49.84,53.48,44.12,45.96,58.36,48.12,57.84,1.28,1.28,1.36,1.68,1.64,1.76,1.92,1.32,1.4,1.6,1.64,1.56,1.4,1.96,2.44,2.44,1.64,1.72,3.2,1.96,1.96,2.44,1.64,1.72,1.88,1.88,2.8,5.84,1.44,1.36,1.48,0.6,0.64,0.56,2.16,700.32,99.96,74.92,1.76,2.64,1.04,1.04,1.16,2.32,0.88,0.92,1.2,1.48,2.68,1.8,1.16,48.44,4.16,2.24,2.08,2.72,1.8,0.96,4.48,1.88,3.04,2.04,1.24,2.96,2.84,1.84,3.36,3.44,2.64,2.6,4.32,4.12,5.12,4.36,5.84,1.8,1.84,1.48,1.68,2.76,3.64,3.72,2.08,3.2,1.96,1.76,1.56,1.96,1.84,2.64,62.84,3.92,1.84,4.04,3.12,4.04,3.92,2.48,3.88,2.12,0.56,4.44,1.76,1.84,2.0,4.68,5.12,3.08,2.76,3.44,3.12,1.88,1.56,1.92,1.6,5.08,3.12,5.32,6.92,4.96,2.6,6.92,5.4,6.76,5.28,6.84,5.56,1.4,1.84,1.48,1.8
143,2008.0,28.0,65.6507936508,75.0317460317,76.5555555556,62.746031746,61.7936507937,58.3015873016,67.5079365079,81.9523809524,63.6666666667,65.9682539683,77.9841269841,62.3174603175,76.2698412698,51.1587301587,64.3015873016,61.1587301587,62.619047619,43.7301587302,48.7301587302,73.0476190476,58.4761904762,59.0952380952,88.0317460317,1.06349206349,1.4126984127,1.53968253968,1.50793650794,1.65079365079,1.80952380952,1.77777777778,1.44444444444,1.44444444444,1.68253968254,1.79365079365,1.61904761905,1.5873015873,3.14285714286,3.95238095238,3.71428571429,3.26984126984,1.85714285714,3.28571428571,2.39682539683,3.92063492063,3.92063492063,3.34920634921,1.71428571429,3.38095238095,2.49206349206,3.66666666667,4.63492063492,1.38095238095,1.4126984127,1.22222222222,0.714285714286,0.777777777778,0.777777777778,2.15873015873,504.666666667,107.888888889,71.9206349206,1.71428571429,2.57142857143,1.03174603175,1.03174603175,1.03174603175,2.36507936508,0.968253968254,0.984126984127,1.4126984127,1.49206349206,1.65079365079,1.90476190476,1.01587301587,55.8412698413,6.11111111111,4.57142857143,2.49206349206,2.65079365079,1.7619047619,1.85714285714,5.06349206349,1.26984126984,3.47619047619,3.11111111111,1.04761904762,2.63492063492,3.74603174603,1.38095238095,2.52380952381,3.09523809524,2.20634920635,2.85714285714,3.68253968254,3.61904761905,4.61904761905,4.38095238095,5.69841269841,2.65079365079,2.74603174603,2.33333333333,2.46031746032,4.1746031746,4.06349206349,4.22222222222,2.07936507937,3.14285714286,1.80952380952,1.47619047619,1.47619047619,1.4126984127,1.20634920635,1.96825396825,69.0793650794,4.03174603175,1.84126984127,3.34920634921,2.73015873016,3.69841269841,3.09523809524,2.34920634921,3.66666666667,1.50793650794,1.12698412698,4.98412698413,1.93650793651,2.04761904762,2.14285714286,4.1746031746,5.26984126984,3.26984126984,2.50793650794,2.73015873016,3.19047619048,2.04761904762,1.46031746032,1.80952380952,1.26984126984,6.31746031746,3.04761904762,5.44444444444,7.06349206349,5.50793650794,3.88888888889,6.8253968254,5.33333333333,7.01587301587,6.03174603175,7.1746031746,4.65079365079,1.92063492063,2.09523809524,1.87301587302,2.19047619048
144,2008.0,32.0,67.4193548387,71.3548387097,73.1290322581,62.1935483871,60.5806451613,53.8387096774,72.6774193548,80.4838709677,68.2258064516,41.935483871,77.2258064516,58.5806451613,74.6451612903,53.935483871,69.9032258065,51.8064516129,54.2258064516,54.5483870968,51.4838709677,62.7419354839,58.7419354839,48.064516129,44.1290322581,1.38709677419,1.51612903226,1.74193548387,1.45161290323,1.54838709677,1.70967741935,1.51612903226,1.67741935484,1.74193548387,1.77419354839,1.83870967742,1.45161290323,1.29032258065,2.8064516129,3.0,2.74193548387,3.48387096774,2.0,3.03225806452,3.29032258065,2.38709677419,2.77419354839,2.67741935484,2.25806451613,2.8064516129,2.41935483871,2.96774193548,5.61290322581,1.0,1.38709677419,0.935483870968,0.935483870968,0.967741935484,0.838709677419,2.16129032258,476.967741935,193.419354839,150.741935484,1.51612903226,2.1935483871,1.09677419355,1.09677419355,1.09677419355,2.67741935484,1.03225806452,0.0,1.93548387097,0.0,2.12903225806,1.90322580645,0.741935483871,64.7419354839,5.70967741935,3.70967741935,2.32258064516,2.67741935484,2.29032258065,1.41935483871,5.64516129032,1.09677419355,2.38709677419,2.64516129032,1.32258064516,3.22580645161,3.70967741935,2.06451612903,3.1935483871,4.1935483871,2.93548387097,3.41935483871,5.22580645161,5.16129032258,4.51612903226,4.06451612903,6.29032258065,2.03225806452,2.1935483871,1.51612903226,1.77419354839,3.1935483871,4.1935483871,4.41935483871,1.83870967742,2.70967741935,1.90322580645,1.70967741935,1.83870967742,1.64516129032,1.54838709677,2.25806451613,69.7096774194,3.58064516129,2.8064516129,3.74193548387,3.77419354839,4.32258064516,3.41935483871,3.25806451613,3.96774193548,2.32258064516,2.22580645161,4.87096774194,2.41935483871,2.48387096774,2.61290322581,4.74193548387,5.25806451613,3.70967741935,2.90322580645,3.41935483871,4.29032258065,1.96774193548,1.54838709677,1.83870967742,1.8064516129,5.87096774194,3.06451612903,6.1935483871,6.90322580645,6.48387096774,3.09677419355,7.35483870968,5.32258064516,7.29032258065,6.48387096774,7.16129032258,5.74193548387,1.61290322581,2.58064516129,2.70967741935,2.35483870968
145,2008.0,34.0,64.8260869565,64.3913043478,67.9565217391,53.3043478261,55.3913043478,58.9130434783,63.6086956522,79.3043478261,64.2608695652,53.0,73.4782608696,51.0434782609,65.6956521739,53.652173913,62.4347826087,50.3913043478,46.0434782609,58.4347826087,42.8695652174,60.4347826087,58.1304347826,53.5217391304,49.8695652174,1.30434782609,1.34782608696,1.34782608696,1.82608695652,1.30434782609,2.0,1.65217391304,2.08695652174,1.82608695652,2.0,1.69565217391,1.69565217391,1.26086956522,3.04347826087,3.08695652174,3.26086956522,2.5652173913,1.65217391304,2.95652173913,3.26086956522,3.04347826087,3.08695652174,2.91304347826,1.78260869565,2.69565217391,2.34782608696,2.60869565217,5.34782608696,0.826086956522,1.04347826087,1.17391304348,0.304347826087,0.391304347826,0.391304347826,2.30434782609,699.304347826,110.826086957,59.0434782609,1.86956521739,2.82608695652,1.26086956522,1.26086956522,1.26086956522,1.5652173913,0.869565217391,1.13043478261,1.30434782609,1.91304347826,1.65217391304,1.82608695652,0.695652173913,53.4347826087,4.34782608696,2.47826086957,1.39130434783,1.65217391304,1.82608695652,1.17391304348,6.0,1.30434782609,1.82608695652,1.60869565217,1.47826086957,3.34782608696,3.4347826087,2.65217391304,2.78260869565,2.69565217391,2.0,2.78260869565,5.30434782609,5.04347826087,4.91304347826,4.69565217391,7.08695652174,1.86956521739,2.08695652174,1.52173913043,1.73913043478,1.86956521739,4.04347826087,4.13043478261,2.5652173913,3.82608695652,1.95652173913,1.73913043478,2.08695652174,1.52173913043,1.69565217391,2.39130434783,58.8695652174,4.04347826087,1.91304347826,3.21739130435,3.21739130435,3.21739130435,3.17391304348,3.21739130435,2.91304347826,2.08695652174,0.434782608696,6.13043478261,2.13043478261,2.13043478261,2.26086956522,4.82608695652,5.78260869565,3.73913043478,2.65217391304,2.73913043478,3.5652173913,1.78260869565,1.60869565217,1.26086956522,1.30434782609,6.91304347826,4.04347826087,6.17391304348,7.73913043478,6.65217391304,3.08695652174,7.5652173913,5.30434782609,7.69565217391,6.73913043478,7.26086956522,4.86956521739,1.86956521739,1.82608695652,1.60869565217,1.78260869565
146,2008.0,35.0,80.359375,75.53125,78.203125,69.828125,74.015625,75.71875,70.09375,86.234375,82.96875,68.0625,83.03125,66.59375,78.21875,47.046875,69.390625,65.546875,65.359375,55.140625,62.078125,74.796875,66.28125,58.109375,120.328125,1.234375,1.578125,1.65625,1.640625,1.578125,1.875,1.78125,1.390625,1.671875,1.75,1.734375,1.8125,1.953125,3.453125,4.234375,4.28125,3.5,2.0625,3.421875,2.65625,3.84375,3.796875,3.34375,2.140625,3.640625,3.015625,4.640625,4.96875,0.921875,1.390625,1.5,0.828125,0.8125,0.78125,2.296875,607.609375,188.9375,139.1875,1.4375,2.09375,0.65625,0.65625,0.65625,3.171875,0.515625,0.5625,0.734375,0.78125,1.953125,1.96875,0.765625,51.53125,5.9375,4.609375,1.515625,1.796875,1.75,2.375,4.96875,0.96875,2.34375,2.234375,1.21875,2.796875,3.375,1.515625,3.140625,3.125,2.796875,3.203125,4.53125,4.375,4.4375,4.265625,5.890625,3.078125,3.0,2.140625,2.25,2.8125,3.90625,3.921875,2.109375,3.21875,1.796875,1.453125,1.53125,1.390625,1.484375,1.90625,70.6875,4.15625,2.25,4.0,3.109375,3.859375,3.65625,2.859375,3.8125,1.984375,1.578125,4.8125,2.5,2.5,2.765625,4.3125,4.5,3.796875,3.0625,3.546875,4.0625,2.359375,1.5,1.640625,1.390625,7.109375,3.8125,6.609375,7.5,6.5625,4.921875,7.1875,5.328125,7.375,6.90625,7.171875,5.078125,1.828125,2.75,2.375,2.53125
147,2008.0,36.0,73.2926829268,72.4634146341,73.8780487805,54.5691056911,65.0894308943,62.1138211382,59.2032520325,74.918699187,69.0650406504,65.0325203252,76.8699186992,60.4796747967,75.7073170732,41.5447154472,68.1300813008,57.8617886179,53.3333333333,58.6178861789,48.7723577236,61.7642276423,61.8780487805,54.0162601626,115.723577236,1.26829268293,1.31707317073,1.46341463415,1.82926829268,1.82113821138,1.91056910569,1.9593495935,1.52032520325,1.64227642276,1.82926829268,1.86178861789,1.88617886179,1.80487804878,2.72357723577,3.43902439024,4.0162601626,2.85365853659,2.0081300813,3.65853658537,2.18699186992,3.58536585366,3.94308943089,2.44715447154,1.69918699187,3.18699186992,2.76422764228,3.59349593496,5.43902439024,1.0406504065,1.21951219512,1.18699186992,0.674796747967,0.707317073171,0.682926829268,2.09756097561,563.268292683,162.089430894,115.674796748,1.56910569106,2.32520325203,0.79674796748,0.79674796748,0.821138211382,2.53658536585,0.593495934959,0.00813008130081,0.813008130081,0.00813008130081,1.84552845528,2.08943089431,0.886178861789,53.6666666667,5.49593495935,4.08943089431,2.12195121951,2.37398373984,2.0081300813,1.53658536585,4.86178861789,1.51219512195,3.08943089431,2.60162601626,1.32520325203,3.08943089431,3.08130081301,2.15447154472,3.37398373984,3.29268292683,2.86991869919,2.9512195122,4.82926829268,4.74796747967,4.87804878049,4.65853658537,5.86991869919,2.13008130081,2.16260162602,2.18699186992,2.28455284553,2.74796747967,4.0406504065,4.07317073171,2.43902439024,3.68292682927,2.37398373984,1.62601626016,1.44715447154,1.59349593496,1.33333333333,2.26016260163,63.7317073171,4.57723577236,2.17073170732,3.9756097561,2.94308943089,4.06504065041,3.80487804878,2.77235772358,3.89430894309,2.0406504065,1.60162601626,6.05691056911,2.67479674797,2.71544715447,2.77235772358,4.83739837398,4.82926829268,3.46341463415,3.29268292683,3.34146341463,3.70731707317,1.87804878049,1.62601626016,1.77235772358,1.33333333333,6.47154471545,3.72357723577,6.27642276423,7.19512195122,6.25203252033,3.77235772358,7.17886178862,5.63414634146,7.17886178862,6.28455284553,7.23577235772,5.23577235772,1.79674796748,2.72357723577,1.94308943089,2.69918699187
148,2008.0,37.0,69.4615384615,77.1076923077,80.6,61.8923076923,60.7846153846,65.7846153846,65.5076923077,81.5846153846,67.5692307692,65.3230769231,78.7692307692,62.1538461538,78.2923076923,47.4,69.4153846154,59.2307692308,55.8923076923,59.3230769231,43.8,64.6615384615,64.9230769231,56.5846153846,73.7846153846,1.33846153846,1.21538461538,1.47692307692,1.61538461538,1.58461538462,1.92307692308,1.76923076923,1.24615384615,1.50769230769,1.81538461538,1.75384615385,1.67692307692,1.52307692308,2.6,3.35384615385,3.12307692308,2.98461538462,2.15384615385,3.78461538462,2.09230769231,3.49230769231,3.41538461538,2.36923076923,1.67692307692,2.23076923077,1.98461538462,3.26153846154,5.23076923077,0.984615384615,1.10769230769,1.16923076923,0.615384615385,0.676923076923,0.615384615385,2.30769230769,630.538461538,178.353846154,128.138461538,1.67692307692,2.47692307692,0.938461538462,0.938461538462,1.03076923077,1.81538461538,0.984615384615,0.876923076923,1.35384615385,1.24615384615,1.58461538462,1.69230769231,0.846153846154,54.8923076923,5.24615384615,3.76923076923,2.21538461538,2.09230769231,1.69230769231,1.49230769231,5.43076923077,1.32307692308,2.30769230769,2.44615384615,1.16923076923,2.83076923077,3.4,1.81538461538,3.44615384615,3.61538461538,2.84615384615,2.90769230769,4.92307692308,4.64615384615,4.78461538462,4.64615384615,6.86153846154,1.90769230769,2.0,1.89230769231,2.06153846154,3.56923076923,4.33846153846,4.55384615385,1.96923076923,3.10769230769,1.78461538462,1.43076923077,1.53846153846,1.46153846154,1.30769230769,2.16923076923,69.8615384615,4.76923076923,2.30769230769,3.98461538462,3.16923076923,4.30769230769,3.8,2.73846153846,3.64615384615,2.16923076923,1.27692307692,4.32307692308,2.18461538462,2.24615384615,2.46153846154,4.56923076923,4.33846153846,3.58461538462,2.96923076923,3.33846153846,4.03076923077,1.89230769231,1.47692307692,1.83076923077,1.27692307692,6.66153846154,3.58461538462,6.18461538462,7.35384615385,6.29230769231,3.63076923077,7.55384615385,5.66153846154,7.30769230769,6.72307692308,7.46153846154,5.35384615385,1.84615384615,2.47692307692,2.41538461538,2.4
